CNT,CNTRYID,CNTSCHID,CNTSTUID,ESCS,ST004D01T,ST001D01T,REPEAT,DISCLIM,TEACHSUP,COGACRCO,COGACMCO,W_FSTUWT,PV1MATH,PV2MATH,PV3MATH,PV4MATH,PV5MATH,PV6MATH,PV7MATH,PV8MATH,PV9MATH,PV10MATH
COL,170.0,17000078.0,17005687.0,0.2373,2.0,11.0,0.0,1.6396,1.5558,-0.158,0.747,78.36551,409.608,403.628,379.993,403.063,428.451,427.796,386.497,390.924,421.432,385.566
COL,170.0,17000112.0,17005688.0,-1.4092,2.0,10.0,0.0,-1.0183,-1.0693,-0.1471,0.1535,73.16461,389.543,399.628,381.113,346.647,359.366,361.288,349.719,396.382,367.807,377.514
COL,170.0,17000216.0,17005689.0,0.7662,2.0,10.0,0.0,-0.9964,-0.5635,0.4692,1.4401,49.88236,519.804,482.483,512.382,528.347,538.694,505.878,453.28,508.892,466.64,487.972
COL,170.0,17000210.0,17005690.0,-1.0664,1.0,10.0,0.0,-0.5028,-0.1002,-0.6916,-0.9123,76.6133,321.509,344.277,330.654,295.153,320.8,316.595,315.022,390.635,344.016,393.508
COL,170.0,17000017.0,17005691.0,1.1732,1.0,11.0,0.0,-0.1361,1.5558,0.3543,-0.051,44.02739,352.606,333.891,422.169,385.317,388.797,403.679,362.44,388.889,369.603,379.814
COL,170.0,17000136.0,17005692.0,-0.0958,1.0,10.0,0.0,0.3521,1.5558,0.4827,-0.0158,153.6777,456.022,549.615,521.916,528.543,552.521,536.825,513.836,477.006,483.751,508.884
COL,170.0,17000169.0,17005694.0,0.4586,2.0,11.0,0.0,-0.1668,-1.0693,0.1667,0.1531,81.94713,380.31,362.28,436.561,384.644,407.242,410.587,394.752,401.713,399.373,393.416
COL,170.0,17000012.0,17005695.0,0.4523,1.0,11.0,0.0,-0.0724,1.5558,,,51.45311,294.12,273.457,319.979,265.581,257.632,299.883,280.451,285.784,265.395,232.057
COL,170.0,17000192.0,17005696.0,-1.6045,2.0,8.0,1.0,-0.3664,-0.1002,1.3428,1.6975,88.49236,519.832,495.043,495.65,475.075,519.506,562.422,499.924,500.995,494.352,493.821
COL,170.0,17000171.0,17005697.0,-1.9822,2.0,10.0,1.0,-0.313,-0.1002,0.4068,0.6232,23.13851,462.493,450.543,474.836,424.891,454.381,443.607,476.127,452.137,472.403,452.598
COL,170.0,17000005.0,17005698.0,0.9042,1.0,10.0,0.0,1.6396,-1.0693,-0.6155,-1.8621,69.81654,519.43,478.939,490.656,505.347,485.059,520.882,457.546,520.432,502.774,493.84
COL,170.0,17000130.0,17005699.0,0.8053,1.0,10.0,0.0,1.1526,1.5558,0.4372,0.952,84.89597,382.97,379.27,386.943,356.617,423.545,350.34,388.243,396.921,412.707,374.612
COL,170.0,17000165.0,17005700.0,-0.9625,1.0,10.0,0.0,,,,,77.06152,309.967,302.003,271.498,309.062,283.965,275.243,281.966,288.644,290.324,270.091
COL,170.0,17000222.0,17005701.0,-1.1404,1.0,10.0,1.0,-1.5622,-1.7015,-0.0073,-0.8739,39.98824,423.092,407.472,417.965,362.502,419.691,411.065,418.209,393.532,398.775,382.514
COL,170.0,17000031.0,17005702.0,0.7491,2.0,9.0,1.0,-0.8529,0.4357,0.0045,0.762,67.77607,412.756,415.64,442.867,384.572,395.807,431.213,400.594,416.312,439.79,389.549
COL,170.0,17000024.0,17005703.0,-1.0391,2.0,8.0,,,,,,78.79229,328.203,347.636,270.87,309.98,250.756,261.941,245.54,237.747,320.247,281.559
COL,170.0,17000042.0,17005704.0,-1.5046,1.0,10.0,0.0,-2.3092,1.5558,-2.6057,-1.9703,75.79026,331.921,296.576,257.688,302.013,278.254,269.442,282.424,263.475,305.322,335.611
COL,170.0,17000217.0,17005705.0,-0.5766,1.0,10.0,0.0,-0.7925,0.8211,-0.084,0.1475,33.78043,372.199,407.863,364.567,382.016,370.098,385.392,331.946,375.468,336.341,380.436
COL,170.0,17000097.0,17005706.0,1.3112,2.0,10.0,0.0,-0.0903,-1.0693,-2.4249,2.3423,58.42303,398.323,424.89,447.154,451.162,430.306,429.271,460.614,451.406,482.655,464.921
COL,170.0,17000250.0,17005707.0,-1.3754,2.0,9.0,1.0,1.1526,1.5558,-0.5301,-0.3116,84.94412,478.525,457.803,494.311,456.932,494.415,496.968,475.338,465.909,518.643,450.485
COL,170.0,17000065.0,17005708.0,0.2104,1.0,10.0,0.0,-1.0235,-0.5635,-1.1971,0.7819,82.42036,404.771,417.221,397.145,347.909,376.338,341.42,389.711,423.559,358.933,416.25
COL,170.0,17000248.0,17005709.0,-0.3789,1.0,10.0,0.0,0.2139,-0.8059,-0.9837,0.0126,46.6535,472.339,459.171,493.89,439.617,434.166,461.213,417.479,437.665,475.531,463.128
COL,170.0,17000106.0,17005710.0,-0.2204,2.0,10.0,1.0,-0.521,0.8211,1.5574,1.9459,83.76818,402.81,382.829,402.863,366.783,381.549,372.263,372.062,425.884,421.49,411.674
COL,170.0,17000143.0,17005712.0,-1.4991,1.0,9.0,1.0,-1.031,1.5558,1.4763,-0.1442,143.4366,378.822,373.279,403.662,394.484,369.588,357.981,407.797,433.964,423.505,360.066
COL,170.0,17000007.0,17005713.0,-3.3467,1.0,10.0,0.0,0.0585,1.5558,0.168,0.7161,40.79146,384.632,367.257,380.298,372.339,406.276,340.681,427.538,408.538,416.242,411.291
COL,170.0,17000112.0,17005714.0,-0.9175,2.0,11.0,0.0,0.5807,0.4357,0.535,0.8931,73.16461,445.074,443.532,471.028,424.054,473.204,424.573,428.764,458.085,443.502,457.551
COL,170.0,17000169.0,17005715.0,-0.3988,2.0,10.0,0.0,0.1166,1.5558,1.6069,2.2669,81.94713,435.43,448.761,467.705,464.868,457.028,502.434,460.224,427.532,441.481,435.366
COL,170.0,17000240.0,17005717.0,0.4725,1.0,9.0,1.0,-0.0522,,,,83.06656,274.729,276.574,231.627,294.935,279.843,318.01,263.51,286.216,339.292,247.725
COL,170.0,17000164.0,17005718.0,-0.933,2.0,11.0,0.0,-0.6928,-0.1002,0.6037,0.8744,59.51398,430.857,438.696,478.603,463.334,471.547,456.706,490.044,505.743,479.698,457.622
COL,170.0,17000099.0,17005719.0,-3.1615,1.0,10.0,0.0,-0.4961,-1.0693,0.385,0.3137,79.79641,483.69,390.425,467.885,422.222,404.268,454.124,444.841,468.964,414.189,396.193
COL,170.0,17000081.0,17005720.0,-2.0439,2.0,9.0,1.0,,,,,110.9889,353.338,333.306,357.327,352.52,335.271,360.421,364.424,331.038,323.872,332.058
COL,170.0,17000002.0,17005721.0,-1.1543,2.0,10.0,1.0,,,,,67.81343,324.148,282.942,284.657,245.247,321.854,277.089,292.893,252.598,269.456,243.516
COL,170.0,17000252.0,17005723.0,-0.2195,1.0,10.0,0.0,0.6868,1.5558,-0.4386,0.9272,29.11398,410.485,396.734,347.003,415.666,369.428,363.68,428.415,408.906,366.19,397.508
COL,170.0,17000126.0,17005724.0,-1.8023,1.0,7.0,,,,,,102.4322,335.804,301.342,327.653,307.183,265.46,292.919,305.475,302.047,357.054,293.749
COL,170.0,17000028.0,17005725.0,0.4861,1.0,11.0,0.0,-0.1006,1.5558,-0.1364,0.1676,44.99433,498.527,514.193,484.431,468.652,488.142,450.448,488.042,475.574,512.558,469.814
COL,170.0,17000135.0,17005726.0,-1.6714,1.0,9.0,0.0,-0.0522,1.5558,-0.5467,-0.5056,56.32372,316.46,356.779,362.696,368.345,425.42,397.443,357.428,405.807,341.432,425.161
COL,170.0,17000083.0,17005727.0,-0.5083,1.0,10.0,0.0,1.8153,-0.1002,2.2803,1.969,21.06733,362.181,379.361,392.476,397.006,421.939,370.497,408.084,391.799,394.835,393.242
COL,170.0,17000258.0,17005728.0,-0.2613,1.0,10.0,0.0,1.1526,-0.3322,0.2235,-0.5204,22.61419,377.815,407.034,400.391,406.46,363.375,413.719,342.232,401.898,366.33,396.095
COL,170.0,17000108.0,17005730.0,0.8909,1.0,9.0,0.0,-1.0423,0.1475,-0.5929,-0.0323,83.60608,305.063,334.58,361.88,304.335,327.477,299.549,363.584,337.736,310.393,330.599
COL,170.0,17000180.0,17005731.0,-2.5844,2.0,10.0,0.0,0.1548,0.8211,-0.2905,0.1225,71.61773,379.683,339.427,293.189,314.7,347.754,343.711,336.098,286.528,323.83,354.065
COL,170.0,17000125.0,17005732.0,,2.0,9.0,,,,,,83.76823,345.018,328.505,308.477,343.456,291.969,329.225,312.729,272.092,288.393,309.784
COL,170.0,17000087.0,17005733.0,-0.444,1.0,10.0,1.0,-0.4735,1.5558,1.6008,2.3607,3.4968,409.348,376.424,430.607,392.128,415.755,413.043,421.675,462.03,428.92,431.852
COL,170.0,17000254.0,17005734.0,-0.6481,2.0,10.0,1.0,-0.1354,1.5558,-0.5553,0.1798,43.07978,313.743,324.945,366.933,339.31,302.381,326.984,332.828,292.595,323.85,343.313
COL,170.0,17000093.0,17005735.0,-2.2308,2.0,10.0,0.0,0.801,0.8211,-0.4719,0.7575,70.98736,373.934,415.293,360.323,357.289,366.918,365.475,331.689,373.84,362.817,378.128
COL,170.0,17000019.0,17005736.0,0.6521,1.0,10.0,0.0,-0.1273,-0.1002,-0.1626,0.0366,32.28407,580.598,602.56,575.917,589.114,590.282,568.029,578.541,579.076,592.434,631.027
COL,170.0,17000155.0,17005737.0,0.6002,2.0,10.0,0.0,0.3045,1.5558,0.5023,0.2428,88.42197,426.418,409.661,401.471,431.473,419.006,386.496,401.589,437.033,388.334,401.235
COL,170.0,17000078.0,17005739.0,-0.3616,1.0,10.0,0.0,-0.4099,1.5558,2.2108,0.3989,84.89597,367.005,342.597,388.674,362.26,347.742,420.823,404.209,354.013,393.858,394.333
COL,170.0,17000124.0,17005740.0,-1.8248,2.0,9.0,1.0,,,,,74.73849,354.947,321.35,327.84,355.914,387.92,357.848,367.398,345.934,341.927,365.103
COL,170.0,17000182.0,17005741.0,0.4489,2.0,10.0,1.0,-0.5195,-0.3322,-0.6404,2.445,83.37398,331.64,303.568,382.41,347.007,316.099,332.25,330.232,356.163,320.237,378.962
COL,170.0,17000108.0,17005742.0,-0.7468,1.0,11.0,0.0,-0.33,-0.1002,-0.7649,0.1205,85.37244,457.534,451.485,484.436,443.652,442.965,432.734,456.305,456.676,414.693,483.848
COL,170.0,17000205.0,17005743.0,0.4562,2.0,9.0,1.0,-1.8664,1.5558,,,63.87466,350.583,378.464,391.978,406.162,373.459,342.961,344.962,361.055,394.896,368.102
COL,170.0,17000064.0,17005744.0,0.1159,2.0,8.0,0.0,-1.3899,1.5558,0.279,1.1094,87.89111,356.297,314.037,318.45,358.2,393.415,389.018,368.227,352.971,335.83,324.651
COL,170.0,17000235.0,17005747.0,0.6951,1.0,9.0,1.0,1.6289,1.5558,2.1574,2.3375,44.99433,455.434,393.329,407.988,451.863,391.951,436.805,390.783,389.027,405.404,411.976
COL,170.0,17000059.0,17005750.0,-3.3782,2.0,8.0,1.0,0.1325,-0.1002,-0.7362,,81.84255,313.984,239.848,325.217,324.085,293.533,352.994,317.426,276.961,303.534,276.139
COL,170.0,17000224.0,17005751.0,-1.8981,1.0,11.0,0.0,,,,,111.2934,359.93,344.74,386.875,396.467,372.969,348.577,368.834,311.386,341.25,289.57
COL,170.0,17000104.0,17005752.0,,2.0,11.0,,,,,,74.73849,340.645,344.51,369.517,309.469,385.817,382.627,338.43,329.914,360.387,340.212
COL,170.0,17000096.0,17005753.0,-1.9644,2.0,11.0,1.0,-0.0902,-1.0693,-0.7316,,146.7679,240.813,287.682,302.018,298.428,313.761,300.746,268.365,247.163,249.986,251.317
COL,170.0,17000072.0,17005754.0,-0.4536,2.0,9.0,1.0,-0.0504,-1.0693,-0.1473,0.2134,8.46872,439.547,333.726,335.325,405.105,387.914,361.13,407.11,353.674,428.897,380.189
COL,170.0,17000059.0,17005756.0,-0.7524,1.0,10.0,0.0,-0.6957,-0.1002,-0.4163,-0.1207,76.74929,398.47,443.952,432.726,454.948,432.532,384.92,372.963,442.805,400.398,379.982
COL,170.0,17000108.0,17005757.0,-2.5137,1.0,11.0,0.0,-0.8699,-0.1002,-2.4472,-0.4392,85.37244,324.285,405.696,345.873,364.39,295.013,290.997,366.005,374.281,344.76,314.96
COL,170.0,17000066.0,17005759.0,-3.0264,2.0,9.0,1.0,-0.4763,1.5558,-0.6575,-0.291,53.45426,264.039,338.393,286.877,308.052,352.606,325.623,301.176,334.982,305.307,258.027
COL,170.0,17000144.0,17005760.0,0.3238,1.0,9.0,1.0,1.1855,1.5558,2.1113,1.5369,24.54236,431.621,421.272,439.1,415.85,498.876,439.224,448.331,463.477,401.077,460.671
COL,170.0,17000114.0,17005761.0,-1.0818,1.0,10.0,0.0,0.1085,-0.8059,-0.1939,0.1938,87.48541,448.975,418.155,436.319,396.795,478.353,401.678,420.851,458.942,425.961,451.686
COL,170.0,17000214.0,17005762.0,-1.1281,1.0,8.0,1.0,,,,,48.39388,248.499,249.504,290.259,292.422,332.556,299.949,271.57,257.326,261.369,254.422
COL,170.0,17000137.0,17005763.0,-0.3363,1.0,11.0,0.0,1.831,1.5558,2.1636,-0.2155,38.29305,376.902,417.239,388.377,405.914,375.026,396.401,379.747,341.908,396.119,341.056
COL,170.0,17000196.0,17005765.0,-0.1119,2.0,10.0,0.0,0.123,-0.8059,-0.3642,-0.1321,87.94175,427.068,441.555,443.633,433.503,447.792,435.582,466.337,410.598,453.153,380.99
COL,170.0,17000012.0,17005767.0,-0.9524,1.0,10.0,0.0,0.3552,1.5558,-0.8393,-0.4963,51.45311,275.592,313.611,314.189,358.118,342.538,338.122,308.315,389.123,306.911,305.512
COL,170.0,17000214.0,17005768.0,-0.4632,2.0,10.0,1.0,,,,,42.5929,346.964,364.787,342.39,321.387,334.347,361.462,322.296,389.186,337.126,288.867
COL,170.0,17000263.0,17005769.0,-0.9992,1.0,11.0,0.0,1.8372,-0.1002,0.9033,1.1178,84.32664,465.692,492.269,475.629,470.449,490.906,474.751,499.345,459.799,497.445,494.372
COL,170.0,17000260.0,17005770.0,-0.9617,2.0,9.0,1.0,0.1201,0.1475,0.3128,0.7343,103.4884,398.054,387.92,445.371,401.787,397.052,465.684,423.663,412.616,392.363,399.585
COL,170.0,17000121.0,17005771.0,,2.0,10.0,,,,,,54.84756,342.3,429.373,396.519,383.858,383.32,408.638,386.436,406.565,358.568,408.369
COL,170.0,17000125.0,17005772.0,-2.7579,1.0,10.0,1.0,1.0136,0.4357,0.5408,-0.0512,81.13059,371.06,346.159,329.278,384.141,385.671,356.415,334.77,352.219,363.737,420.15
COL,170.0,17000234.0,17005773.0,-1.9392,2.0,9.0,1.0,-0.322,-0.1002,-0.8591,0.4741,87.18729,381.698,352.908,342.534,324.964,345.548,381.393,326.748,363.616,353.837,272.953
COL,170.0,17000097.0,17005774.0,-0.214,1.0,10.0,0.0,-0.0968,-0.3322,0.186,-0.0532,56.82579,503.637,480.929,484.872,525.012,483.378,516.198,448.571,512.53,504.008,478.828
COL,170.0,17000004.0,17005775.0,1.5342,2.0,11.0,0.0,0.1295,1.5558,0.6898,0.099,79.81672,621.82,558.43,570.929,616.312,611.656,544.013,554.291,608.229,538.787,563.409
COL,170.0,17000243.0,17005776.0,-0.5639,1.0,10.0,1.0,1.8217,-2.9095,-2.8287,-0.6383,49.31403,318.165,328.992,350.459,320.966,301.27,365.844,320.592,299.494,306.522,315.154
COL,170.0,17000003.0,17005778.0,-0.771,1.0,10.0,0.0,0.4277,-0.1002,-0.1348,2.3009,185.6633,409.834,433.625,420.457,399.519,417.385,396.231,378.322,413.959,435.631,447.945
COL,170.0,17000060.0,17005779.0,-0.2819,2.0,10.0,1.0,,,,,46.76052,318.555,249.219,334.855,301.35,291.313,338.694,241.506,286.137,321.2,314.979
COL,170.0,17000150.0,17005780.0,-2.077,2.0,10.0,1.0,-0.5247,-0.8059,-1.3675,-1.7252,50.1945,389.664,403.305,419.393,420.171,414.569,391.019,425.513,418.443,392.049,420.091
COL,170.0,17000147.0,17005781.0,0.7651,2.0,10.0,0.0,-0.313,0.8211,0.4692,0.0983,25.60387,517.984,524.849,508.795,518.81,517.433,542.187,525.002,548.041,521.592,524.723
COL,170.0,17000075.0,17005783.0,,2.0,9.0,,,,,,86.7293,388.679,345.628,391.814,401.687,383.069,376.715,390.808,403.066,379.01,388.998
COL,170.0,17000052.0,17005784.0,1.3312,1.0,11.0,0.0,-0.8529,1.5558,0.501,0.8624,48.63658,503.139,462.839,487.463,467.392,453.042,505.262,522.371,491.79,480.232,467.011
COL,170.0,17000038.0,17005785.0,-2.7578,2.0,9.0,1.0,,,,,145.8929,308.953,194.287,236.046,219.733,246.642,283.648,296.894,272.506,259.06,234.064
COL,170.0,17000046.0,17005786.0,-2.7385,2.0,10.0,0.0,-0.5028,-0.1002,-0.5253,0.1758,77.83018,472.301,400.219,466.111,425.858,502.589,449.355,412.449,462.167,409.748,411.856
COL,170.0,17000014.0,17005787.0,1.0882,2.0,10.0,1.0,-0.0784,0.4357,0.1391,0.6541,76.54306,377.645,383.585,409.852,382.441,370.657,379.867,395.203,386.338,419.185,373.257
COL,170.0,17000224.0,17005788.0,,2.0,7.0,,,,,,120.413,334.51,287.037,309.213,332.175,308.197,343.172,344.282,353.919,338.855,355.513
COL,170.0,17000055.0,17005789.0,-2.608,1.0,11.0,0.0,-0.1006,-0.3322,-2.5385,-1.0049,68.77895,479.102,452.176,486.561,490.339,443.679,479.724,443.288,429.675,432.69,442.208
COL,170.0,17000252.0,17005790.0,-0.5113,1.0,10.0,1.0,-0.526,0.8211,-1.3185,0.3382,29.11398,362.632,415.035,382.07,372.862,336.423,408.152,376.495,409.258,384.771,389.836
COL,170.0,17000062.0,17005791.0,0.9363,1.0,11.0,0.0,0.1166,1.5558,0.0656,0.8351,97.70245,564.563,536.668,515.071,508.026,536.443,555.554,491.523,509.784,544.379,556.371
COL,170.0,17000172.0,17005792.0,-1.7095,1.0,9.0,1.0,-1.0466,1.5558,-2.5951,-0.5454,109.5289,325.681,325.497,306.903,306.708,208.778,293.462,270.906,269.965,261.86,361.23
COL,170.0,17000051.0,17005793.0,0.5386,2.0,10.0,0.0,-0.0597,-1.7015,-0.3744,-0.0321,45.5761,333.267,362.332,343.39,353.847,380.503,375.919,381.587,389.955,355.271,350.835
COL,170.0,17000190.0,17005794.0,-2.6858,2.0,9.0,1.0,-0.0691,-0.1002,2.1014,1.3413,67.41652,362.672,345.565,340.357,375.676,330.904,330.262,309.957,349.71,284.211,312.726
COL,170.0,17000259.0,17005795.0,1.2609,1.0,10.0,0.0,1.1609,1.5558,-0.0743,0.6893,89.10309,446.325,441.229,464.384,463.601,549.063,501.619,465.534,440.257,470.275,447.556
COL,170.0,17000147.0,17005796.0,-0.2973,1.0,10.0,0.0,-0.1499,-1.0693,-0.6852,-0.4404,25.60387,357.162,404.442,399.473,394.828,378.826,420.483,414.768,380.604,397.856,388.901
COL,170.0,17000135.0,17005797.0,-2.5277,2.0,8.0,1.0,0.3552,-0.1002,-0.7134,0.0466,44.32093,351.724,336.041,395.541,397.429,382.017,409.109,366.006,366.58,345.258,353.657
COL,170.0,17000019.0,17005798.0,0.8792,1.0,10.0,0.0,-0.8779,1.5558,0.3327,0.1722,32.28407,506.766,493.401,447.931,489.448,491.122,500.967,517.706,496.595,463.526,487.335
COL,170.0,17000241.0,17005799.0,-2.1887,1.0,10.0,0.0,1.0345,1.5558,-0.9829,-0.4587,90.01737,345.178,341.87,326.538,335.62,321.206,349.834,313.753,373.975,326.855,356.037
COL,170.0,17000232.0,17005801.0,-0.9621,1.0,10.0,0.0,-0.1361,1.5558,-0.1979,0.4023,42.23037,347.735,287.59,311.412,325.399,298.153,338.913,250.135,309.434,321.842,269.784
COL,170.0,17000005.0,17005802.0,-0.1997,2.0,9.0,1.0,-0.6468,-1.0693,-0.3213,0.1645,97.85789,473.245,406.821,467.893,448.907,445.011,457.596,444.971,443.694,482.519,460.661
COL,170.0,17000235.0,17005803.0,1.2282,1.0,10.0,0.0,0.1777,-0.8059,-0.0982,,46.7941,506.784,516.641,522.015,472.197,435.511,487.289,436.184,487.589,440.539,530.2
COL,170.0,17000238.0,17005804.0,-3.2397,1.0,10.0,0.0,,,,,33.82946,383.48,361.348,362.515,358.291,360.113,342.379,303.802,315.422,354.865,378.44
COL,170.0,17000004.0,17005805.0,1.3706,2.0,11.0,0.0,0.3045,1.5558,0.7383,2.3245,79.81672,623.775,627.318,641.874,578.965,633.23,592.108,582.951,566.693,632.105,617.782
COL,170.0,17000132.0,17005806.0,-0.2802,2.0,7.0,1.0,-2.3859,1.5558,-0.182,-2.1282,38.61737,399.644,386.062,410.8,362.406,454.547,364.744,453.959,395.988,418.698,435.0
COL,170.0,17000225.0,17005807.0,0.2987,1.0,10.0,0.0,-0.0522,-0.8059,-0.0844,-0.2591,80.92542,514.428,517.742,533.441,488.845,524.041,531.309,503.151,509.822,518.762,525.784
COL,170.0,17000256.0,17005809.0,-1.8036,1.0,9.0,1.0,-1.5622,1.5558,-2.1431,-1.0598,96.40105,358.442,331.556,350.975,290.655,354.87,288.791,354.401,315.24,360.687,333.477
COL,170.0,17000144.0,17005810.0,-0.2449,1.0,10.0,0.0,0.3847,1.5558,0.3672,1.372,24.54236,415.084,327.724,410.014,406.455,412.198,382.43,440.821,425.415,416.472,407.571
COL,170.0,17000042.0,17005811.0,,1.0,10.0,,,,,,75.79026,264.68,280.803,298.082,241.986,264.207,332.29,248.49,252.716,275.979,266.017
COL,170.0,17000233.0,17005812.0,-1.7378,1.0,10.0,0.0,0.7097,1.5558,0.0778,0.542,74.73849,419.009,405.281,427.278,403.033,438.709,483.299,439.958,446.055,382.174,428.761
COL,170.0,17000143.0,17005813.0,-1.1151,1.0,10.0,0.0,0.6764,1.5558,-0.4864,0.9999,145.1505,416.741,392.125,367.106,349.5,341.657,371.316,366.764,387.443,373.184,363.875
COL,170.0,17000201.0,17005814.0,-3.7326,1.0,10.0,1.0,1.8491,0.8211,-0.128,-0.5059,46.19443,420.701,386.084,441.081,386.571,365.331,411.309,391.809,407.499,413.434,405.534
COL,170.0,17000198.0,17005815.0,-2.3197,1.0,11.0,0.0,1.6706,1.5558,1.5789,2.417,62.30217,311.047,386.202,327.698,372.079,353.34,327.044,331.464,300.627,350.792,353.815
COL,170.0,17000007.0,17005816.0,-0.1718,2.0,8.0,1.0,-1.007,1.5558,1.4558,2.3489,39.09182,464.775,459.859,490.705,493.178,486.095,485.875,509.002,520.459,487.379,489.206
COL,170.0,17000167.0,17005817.0,-0.4218,2.0,10.0,0.0,-0.5195,-0.3322,,,90.57564,345.993,366.381,361.002,352.904,372.607,383.652,424.893,364.912,391.516,415.257
COL,170.0,17000072.0,17005818.0,-0.989,1.0,11.0,0.0,0.2139,1.5558,-0.3005,1.1851,8.76235,422.468,483.03,459.111,427.699,441.669,430.82,429.84,445.664,441.377,483.798
COL,170.0,17000214.0,17005819.0,0.1193,1.0,10.0,0.0,0.0926,-2.9095,-2.5473,-0.2764,45.25216,324.318,280.39,312.05,340.985,231.916,293.847,335.992,284.669,284.415,272.036
COL,170.0,17000130.0,17005820.0,1.2238,2.0,10.0,0.0,-0.1354,-0.1002,0.5247,0.2285,78.36551,590.258,592.752,551.267,585.0,537.618,559.127,551.743,546.722,561.467,575.95
COL,170.0,17000149.0,17005822.0,-1.2847,1.0,10.0,0.0,0.4522,0.4357,0.3119,-0.4684,138.0809,447.799,424.705,471.13,454.53,457.644,461.211,459.893,463.215,456.557,430.227
COL,170.0,17000021.0,17005823.0,-1.8928,1.0,7.0,1.0,,0.1475,,,76.94255,309.096,280.873,304.719,343.151,319.981,287.281,300.292,283.817,337.936,291.517
COL,170.0,17000097.0,17005824.0,0.5212,2.0,10.0,0.0,0.3894,-0.1002,0.4275,0.2818,58.42303,462.572,492.784,481.245,457.975,473.854,449.597,438.8,461.431,476.469,504.926
COL,170.0,17000023.0,17005827.0,-0.3502,1.0,11.0,0.0,1.7598,1.5558,0.4182,0.9514,74.09572,368.965,336.461,382.16,349.767,382.642,370.95,347.578,399.248,408.208,418.166
COL,170.0,17000262.0,17005828.0,-0.6715,1.0,9.0,1.0,-0.3586,1.5558,0.7761,2.4668,43.98126,324.027,388.412,342.715,316.845,322.483,332.514,336.363,373.855,253.826,389.744
COL,170.0,17000099.0,17005829.0,-1.7354,2.0,8.0,1.0,-0.707,0.4357,0.2438,0.1384,91.53813,329.31,397.61,378.633,308.427,388.283,360.894,289.661,338.791,293.52,282.021
COL,170.0,17000023.0,17005830.0,-0.0274,1.0,10.0,0.0,0.6947,1.5558,0.9546,1.5144,74.09572,339.713,317.119,331.67,303.957,325.862,341.377,342.7,370.956,306.217,367.361
COL,170.0,17000176.0,17005831.0,-0.558,2.0,9.0,1.0,-0.3306,1.5558,-0.4736,-0.098,88.66826,349.171,317.301,341.588,313.748,352.815,351.375,314.164,331.329,355.616,295.883
COL,170.0,17000184.0,17005832.0,1.1432,1.0,10.0,0.0,0.1548,0.8211,0.7509,1.2378,42.18219,464.926,497.821,495.997,495.172,475.224,482.617,484.373,502.11,519.427,514.021
COL,170.0,17000061.0,17005835.0,0.5432,2.0,8.0,1.0,0.1614,0.8211,0.6109,0.352,109.8405,428.469,387.518,446.331,433.188,460.334,427.616,412.092,429.287,455.444,427.262
COL,170.0,17000235.0,17005836.0,0.466,1.0,9.0,0.0,0.801,-0.1002,0.0128,-1.6349,44.99433,535.982,505.926,521.422,550.884,569.226,589.064,537.58,510.872,532.243,504.774
COL,170.0,17000114.0,17005838.0,-1.5902,1.0,9.0,1.0,1.6526,0.1475,-0.6727,1.2773,94.63697,336.907,342.894,327.414,343.343,338.328,361.448,317.871,370.955,361.591,396.166
COL,170.0,17000047.0,17005839.0,-1.4557,1.0,10.0,1.0,-0.0784,1.5558,0.5313,0.9257,81.8655,421.761,386.986,317.399,352.83,363.572,387.193,317.894,364.049,387.94,389.725
COL,170.0,17000014.0,17005841.0,0.9531,2.0,9.0,1.0,-0.1114,-0.1002,0.4443,0.9698,107.2861,455.428,502.993,494.121,496.009,490.671,417.939,483.895,486.933,491.318,490.679
COL,170.0,17000013.0,17005842.0,-1.76,1.0,10.0,0.0,1.0945,1.5558,1.6465,2.4448,23.52297,334.837,314.237,281.687,302.659,316.027,300.801,374.511,312.821,311.892,326.248
COL,170.0,17000184.0,17005843.0,0.5462,1.0,9.0,1.0,-0.2771,-0.8059,0.2269,0.0547,44.49926,343.476,345.561,359.733,405.021,370.241,421.36,405.99,360.335,405.62,367.603
COL,170.0,17000246.0,17005844.0,-1.1676,1.0,11.0,0.0,-0.2865,1.5558,0.4262,1.3802,72.47554,521.752,533.014,545.206,537.263,509.321,511.584,545.616,519.724,555.219,534.885
COL,170.0,17000050.0,17005845.0,-1.6665,1.0,9.0,0.0,0.4375,-1.0693,0.4407,1.8752,84.68509,325.226,296.699,271.508,299.396,311.305,343.633,307.557,323.68,303.072,339.437
COL,170.0,17000058.0,17005846.0,-1.7981,2.0,10.0,0.0,-0.6468,-0.3322,-0.2471,0.3533,75.68396,348.744,373.12,379.064,393.49,366.283,363.149,347.729,373.738,336.272,365.809
